# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 28 05:32:23 2022
#
# User preference: *
#
# CONSTRAINT:  order by sy_dist asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
Kepler-32 c,Kepler-32,,0.180,,0.53,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,0.067000,0.178,,0.53,0.54,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,0.066900,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,,0.211,,0.54,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,,0.173,,0.51,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,,0.188,,0.57,,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,0.090000,0.178,0.50000,0.53,0.58,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,0.066400,,,0.50,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,0.068000,,,0.52,0.55,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,0.066900,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 c,Kepler-32,,0.177,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.126500,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.128000,0.241,,0.53,0.54,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.130000,0.241,,0.53,0.58,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.126500,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.126500,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.126760,0.194,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,0.223,,0.54,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,0.205,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,0.223,,0.57,,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,0.230,,0.51,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.125600,,,0.50,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,0.242,,0.53,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,0.129000,,,0.52,0.55,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 d,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.032000,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.032000,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.031800,,,0.50,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,0.128,,0.51,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.032050,0.093,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,0.134,,0.53,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.033000,,,0.52,0.55,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,0.127,,0.54,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.033000,0.134,,0.53,0.58,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.032000,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,0.097,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,0.032300,0.134,,0.53,0.54,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 e,Kepler-32,,0.127,,0.57,,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,,0.081,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,,0.179,,0.54,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.013000,0.072,,0.53,0.54,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.012900,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.013000,0.073,,0.53,0.58,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.013000,,,0.52,0.55,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,,,,0.57,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,,0.077,,0.53,0.57,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.012900,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.012800,,,0.50,0.51,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,,0.151,,0.57,,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-32 f,Kepler-32,0.012900,,,0.50,0.52,297.8423073,46.5743595,323.8470000,15.8123000
Kepler-580 b,Kepler-580,0.066500,,,0.56,0.58,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,0.066500,,,0.56,0.58,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,,,,0.65,0.67,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,0.067000,,,0.56,0.59,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,,,,0.65,0.67,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,0.068300,,,0.61,0.63,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,,,,0.65,0.67,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,,0.208,,0.63,,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,0.066500,,,0.56,0.58,283.4997537,40.5528053,323.8990000,14.9505000
Kepler-580 b,Kepler-580,,0.229,,0.64,0.67,283.4997537,40.5528053,323.8990000,14.9505000
HATS-49 b,HATS-49,0.045150,0.765,0.35300,0.70,0.71,6.6135927,-56.3442798,324.4130000,14.5449000
Kepler-333 b,Kepler-333,0.089600,,,0.60,0.61,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,0.138,,0.69,,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,0.087000,0.118,,0.53,,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,0.088900,,,0.58,0.59,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,,,0.62,0.70,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,0.144,0.08900,0.64,0.67,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,0.144,,0.64,0.67,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,0.088900,,,0.58,0.59,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,0.088900,,,0.58,0.59,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,0.140,,0.63,0.66,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,,,0.62,0.70,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,,,,0.62,0.70,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 b,Kepler-333,0.089000,,,0.57,0.60,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,0.138000,,,0.57,0.60,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,0.137300,,,0.58,0.59,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,0.116,,0.64,0.67,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,0.137300,,,0.58,0.59,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,0.116,,0.63,0.66,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,0.137300,,,0.58,0.59,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,0.119,,0.69,,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,0.135000,0.099,,0.53,,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,,,0.64,0.67,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,,,0.62,0.70,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,,,0.62,0.70,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,,,,0.62,0.70,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-333 c,Kepler-333,0.138400,,,0.60,0.61,292.2861201,40.9135429,324.4130000,14.7212000
Kepler-993 b,Kepler-993,,,,0.58,0.57,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,,,,0.58,0.57,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,,0.265,,0.54,0.57,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,0.130000,,,0.56,0.60,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,0.116500,,,0.41,0.43,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,,0.310,,0.59,,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,0.116500,,,0.41,0.43,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,0.116500,,,0.41,0.43,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,0.132000,,,0.93,0.63,292.6141076,44.3946644,324.4230000,15.9243000
Kepler-993 b,Kepler-993,,,,0.58,0.57,292.6141076,44.3946644,324.4230000,15.9243000
HD 220074 b,HD 220074,1.600000,,,49.70,1.20,350.0599827,61.9701062,324.5400000,5.6273700
HD 220074 b,HD 220074,1.600000,,,54.92,2.20,350.0599827,61.9701062,324.5400000,5.6273700
Kepler-508 b,Kepler-508,,,,1.21,1.19,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,,0.148,,1.21,,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,0.182700,,,1.77,1.27,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,,0.146,,1.25,1.16,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,0.182700,,,1.77,1.27,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,0.182700,,,1.77,1.27,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,0.176300,,,1.29,1.14,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,,,,1.21,1.19,295.4042546,42.9812789,324.6180000,11.6039000
Kepler-508 b,Kepler-508,0.170000,,,1.07,1.03,295.4042546,42.9812789,324.6180000,11.6039000
KELT-15 b,KELT-15,,1.740,1.31000,1.78,2.06,117.4149764,-52.1204471,324.6830000,11.0694000
KELT-15 b,KELT-15,,,,1.48,1.18,117.4149764,-52.1204471,324.6830000,11.0694000
KELT-15 b,KELT-15,0.046130,1.443,0.91000,1.48,1.18,117.4149764,-52.1204471,324.6830000,11.0694000
WASP-183 b,WASP-183,0.046320,1.470,0.50200,0.87,0.78,163.7888521,-0.7370663,325.3770000,12.8148000
K2-219 b,K2-219,,0.131,,1.32,,12.8452963,8.8675474,325.4000000,11.9110000
K2-219 b,K2-219,,0.120,,1.19,1.02,12.8452963,8.8675474,325.4000000,11.9110000
K2-219 c,K2-219,,0.148,,1.32,,12.8452963,8.8675474,325.4000000,11.9110000
K2-219 c,K2-219,,0.128,,1.19,1.02,12.8452963,8.8675474,325.4000000,11.9110000
K2-219 d,K2-219,,0.230,,1.19,1.02,12.8452963,8.8675474,325.4000000,11.9110000
K2-219 d,K2-219,,0.253,,1.32,,12.8452963,8.8675474,325.4000000,11.9110000
Kepler-1558 b,Kepler-1558,0.041900,,,0.85,0.80,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,,,,0.77,0.83,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,0.041900,,,0.85,0.80,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,0.041900,,,0.85,0.80,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,,0.061,,0.79,0.83,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,,,,0.77,0.83,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,,0.062,,0.74,,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1558 b,Kepler-1558,0.041900,,,0.85,0.80,286.8194349,46.9117837,325.7370000,13.5998000
Kepler-1928 b,Kepler-1928,0.136600,,,1.17,0.89,290.4406294,38.5235721,326.3620000,12.6182000
Kepler-1928 b,Kepler-1928,,0.191,,0.88,0.97,290.4406294,38.5235721,326.3620000,12.6182000
Kepler-1928 b,Kepler-1928,0.136600,,,1.17,0.89,290.4406294,38.5235721,326.3620000,12.6182000
Kepler-1928 b,Kepler-1928,,,,0.95,0.99,290.4406294,38.5235721,326.3620000,12.6182000
Kepler-1928 b,Kepler-1928,0.136600,,,1.17,0.89,290.4406294,38.5235721,326.3620000,12.6182000
Kepler-1928 b,Kepler-1928,0.140900,,,0.88,0.97,290.4406294,38.5235721,326.3620000,12.6182000
Kepler-1928 b,Kepler-1928,,,,0.95,0.99,290.4406294,38.5235721,326.3620000,12.6182000
K2-12 b,K2-12,,0.195,,1.01,0.94,173.1919022,2.2446794,326.3810000,12.0884000
K2-12 b,K2-12,,0.221,,1.08,,173.1919022,2.2446794,326.3810000,12.0884000
K2-12 b,K2-12,0.084700,0.243,,1.31,1.18,173.1919022,2.2446794,326.3810000,12.0884000
K2-12 b,K2-12,0.080200,0.208,,1.01,1.01,173.1919022,2.2446794,326.3810000,12.0884000
K2-12 b,K2-12,,0.191,,0.92,,173.1919022,2.2446794,326.3810000,12.0884000
WASP-164 b,WASP-164,,,,0.93,0.95,344.8735878,-60.4478194,327.5060000,12.4679000
WASP-164 b,WASP-164,0.028180,1.128,2.13000,0.93,0.95,344.8735878,-60.4478194,327.5060000,12.4679000
WASP-182 b,WASP-182,0.045100,0.850,0.14800,1.34,1.08,311.6733450,-41.8209828,327.6020000,11.9170000
K2-268 b,K2-268,0.030800,0.126,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 b,K2-268,,0.134,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 b,K2-268,,0.144,,0.77,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,,,,0.80,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,,0.240,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,,0.280,,0.78,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,,,,0.80,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,,0.191,,0.71,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,,0.324,,0.77,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 c,K2-268,0.081900,0.240,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 d,K2-268,,0.133,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 d,K2-268,,0.165,,0.77,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 e,K2-268,,0.153,,0.77,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 e,K2-268,,0.119,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 f,K2-268,,0.230,,0.77,,133.7094899,11.8482712,327.7830000,13.5627000
K2-268 f,K2-268,,0.199,,0.78,0.84,133.7094899,11.8482712,327.7830000,13.5627000
Kepler-1933 b,Kepler-1933,0.055700,,,1.92,0.94,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-1933 b,Kepler-1933,0.055700,,,1.92,0.94,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-1933 b,Kepler-1933,0.055700,,,1.92,0.94,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-1933 b,Kepler-1933,,,,0.88,1.03,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-1933 b,Kepler-1933,0.056100,,,1.01,0.96,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-1933 b,Kepler-1933,,,,0.88,1.03,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-1933 b,Kepler-1933,,0.105,,1.01,0.96,283.9950850,39.9170121,328.0070000,12.6781000
Kepler-973 b,Kepler-973,,,,0.83,0.88,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,0.235100,,,0.74,0.70,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,,0.214,,0.88,,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,0.235100,,,0.74,0.70,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,0.235100,,,0.74,0.70,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,,,,0.83,0.88,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,,0.175,,0.78,0.86,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,0.243000,,,0.81,0.78,290.1653203,49.9238126,328.5200000,13.2340000
Kepler-973 b,Kepler-973,0.250800,,,0.77,0.86,290.1653203,49.9238126,328.5200000,13.2340000
Qatar-4 b,Qatar-4,0.028030,1.135,6.10000,0.85,0.90,4.8592750,44.0275965,329.0360000,13.4114000
Qatar-4 b,Qatar-4,,,,0.85,0.90,4.8592750,44.0275965,329.0360000,13.4114000
Qatar-4 b,Qatar-4,,,,0.82,0.85,4.8592750,44.0275965,329.0360000,13.4114000
K2-183 b,K2-183,,0.232,,0.87,0.94,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 b,K2-183,,0.130,,0.98,,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 c,K2-183,0.093200,0.256,,0.97,0.93,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 c,K2-183,,0.224,,0.87,0.94,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 c,K2-183,,,,0.97,0.95,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 c,K2-183,,0.308,,0.98,,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 c,K2-183,,0.240,,0.92,,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 c,K2-183,,,,0.97,0.95,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 d,K2-183,,1.550,,0.92,,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 d,K2-183,0.152700,0.255,,0.97,0.93,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 d,K2-183,,0.460,,0.98,,125.0071770,14.0194586,329.0410000,12.6702000
K2-183 d,K2-183,,0.227,,0.87,0.94,125.0071770,14.0194586,329.0410000,12.6702000
K2-11 b,K2-11,0.219600,0.216,,0.83,0.89,169.0418328,1.9866832,329.3090000,13.1501000
K2-11 b,K2-11,0.225700,0.674,,5.15,1.35,169.0418328,1.9866832,329.3090000,13.1501000
K2-11 b,K2-11,,0.220,,0.78,,169.0418328,1.9866832,329.3090000,13.1501000
K2-11 b,K2-11,,0.261,,0.90,,169.0418328,1.9866832,329.3090000,13.1501000
Kepler-197 b,Kepler-197,,0.095,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,0.060100,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,,0.115,,1.17,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,0.060000,0.091,,1.12,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,0.059600,,,1.11,0.90,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,0.060100,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,0.060100,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,,0.103,,1.17,1.01,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 b,Kepler-197,0.059000,,,1.18,0.86,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,0.090500,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,0.090500,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,0.108,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,0.114,,1.17,1.01,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,0.089800,,,1.11,0.90,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,0.110,0.01700,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,0.090500,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,0.135,,1.17,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,0.089000,,,1.18,0.86,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 c,Kepler-197,0.090000,0.110,,1.12,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,0.117000,,,1.18,0.86,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,0.134,,1.17,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,0.119400,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,0.119400,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,0.118500,,,1.11,0.90,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,0.103,,1.17,1.01,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,0.111,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,0.119000,0.109,,1.12,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 d,Kepler-197,0.119400,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,0.163800,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,0.162600,,,1.11,0.90,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,,0.088,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,0.160000,,,1.18,0.86,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,0.164000,0.081,,1.12,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,0.163800,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,,0.090,,1.17,,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,,0.080,,1.17,1.01,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,,,,1.21,1.09,295.2264739,50.5592348,330.5750000,11.7800000
Kepler-197 e,Kepler-197,0.163800,,,1.12,0.92,295.2264739,50.5592348,330.5750000,11.7800000
HAT-P-70 b,HAT-P-70,,,,1.97,,74.5523332,9.9979794,330.7390000,9.4517400
HAT-P-70 b,HAT-P-70,0.047390,1.870,6.78000,1.86,1.89,74.5523332,9.9979794,330.7390000,9.4517400
K2-186 b,K2-186,,0.283,,0.98,1.02,135.3350487,18.8252879,330.7390000,12.1713000
K2-186 b,K2-186,,0.308,,1.06,,135.3350487,18.8252879,330.7390000,12.1713000
K2-187 b,K2-187,0.016400,0.116,,0.92,0.98,132.5235618,23.1924709,330.9160000,12.8673000
K2-187 b,K2-187,,0.123,,0.89,0.97,132.5235618,23.1924709,330.9160000,12.8673000
K2-187 b,K2-187,,0.130,,0.92,,132.5235618,23.1924709,330.9160000,12.8673000
